4.177300000E+2	3.313500000E+2	5.476700000E+2	9.175900000E+3	7.261500000E+2	7.405000000E+3
4.178100000E+2	3.291700000E+2	5.477800000E+2	9.183000000E+3	7.263200000E+2	8.117400000E+3
4.178900000E+2	3.574800000E+2	5.478900000E+2	9.199600000E+3	7.264900000E+2	7.288700000E+3
4.179700000E+2	3.705400000E+2	5.479900000E+2	8.989000000E+3	7.266500000E+2	7.179500000E+3
4.180500000E+2	4.097300000E+2	5.481000000E+2	9.168800000E+3	7.268200000E+2	7.312400000E+3
4.181200000E+2	3.095800000E+2	5.482100000E+2	9.159400000E+3	7.269900000E+2	7.376500000E+3
4.182000000E+2	4.445700000E+2	5.483200000E+2	9.282400000E+3	7.271500000E+2	7.421700000E+3
4.182800000E+2	4.336800000E+2	5.484200000E+2	9.202000000E+3	7.273200000E+2	7.283900000E+3
4.183600000E+2	3.422400000E+2	5.485300000E+2	9.218500000E+3	7.274900000E+2	7.298200000E+3
4.184400000E+2	3.313500000E+2	5.486400000E+2	9.379400000E+3	7.276500000E+2	7.345700000E+3
4.185200000E+2	2.965100000E+2	5.487500000E+2	9.355700000E+3	7.278200000E+2	7.566500000E+3
4.186000000E+2	2.529700000E+2	5.488600000E+2	9.339200000E+3	7.279900000E+2	7.383700000E+3
4.186700000E+2	4.206200000E+2	5.489600000E+2	9.549700000E+3	7.281500000E+2	7.428800000E+3
4.187500000E+2	3.357000000E+2	5.490700000E+2	9.237500000E+3	7.283200000E+2	7.300600000E+3
4.188300000E+2	2.834500000E+2	5.491800000E+2	9.443300000E+3	7.284900000E+2	7.428800000E+3
4.189100000E+2	3.226400000E+2	5.492900000E+2	9.211400000E+3	7.286500000E+2	7.381300000E+3
4.189900000E+2	4.336800000E+2	5.493900000E+2	9.272900000E+3	7.288200000E+2	7.459600000E+3
4.190700000E+2	4.271500000E+2	5.495000000E+2	9.166500000E+3	7.289800000E+2	7.378900000E+3
4.191400000E+2	3.248200000E+2	5.496100000E+2	9.381800000E+3	7.291500000E+2	7.554600000E+3
4.192200000E+2	3.683600000E+2	5.497200000E+2	9.317900000E+3	7.293200000E+2	7.716100000E+3
4.193000000E+2	3.770700000E+2	5.498200000E+2	9.438500000E+3	7.294800000E+2	7.497600000E+3
4.193800000E+2	3.269900000E+2	5.499300000E+2	9.277700000E+3	7.296500000E+2	7.509500000E+3
4.194600000E+2	4.097300000E+2	5.500400000E+2	9.244500000E+3	7.298200000E+2	7.238800000E+3
